zipcode,superzip,rank,city,state,adultpop,households,college,income,centile
47708,0,9.545239944037075,Evansville,IN,794,76,11.5869%,4.059584366154741,49
47710,0,9.81722135237872,Evansville,IN,14648,5467,10.04233%,3.8937602519175334,49
47711,0,9.218606116393214,Evansville,IN,19263,7913,16.87691%,4.1096652652593315,49
47712,0,8.927977461002001,Evansville,IN,14937,6109,18.68514%,4.243566688084234,49
47713,0,9.851983709669012,Evansville,IN,7823,2734,13.01291%,3.7430747461301723,49
47714,0,9.385637313833174,Evansville,IN,22830,9009,17.25361%,3.98731098110379,49
47715,0,8.445267451844648,Evansville,IN,16272,6480,31.47124%,4.261482963843313,49
47720,0,8.83579236650274,Evansville,IN,11149,4819,18.96134%,4.297288127303524,49
47725,0,7.879669914604289,Evansville,IN,6386,2914,34.74789%,4.53560850990533,49
47802,0,8.939056445334039,Terre Haute,IN,21201,7906,24.06019%,4.092215463966776,49
47803,0,8.491875383431948,Terre Haute,IN,13379,5332,32.42395%,4.201801728371354,49
47804,0,9.693260226488464,Terre Haute,IN,7472,2771,13.6242%,3.8852275935041223,49
47805,0,9.222071294851881,Terre Haute,IN,8387,3691,17.82521%,4.080064417907369,49
47807,0,9.96326475657199,Terre Haute,IN,7525,2850,13.72757%,3.519613994343998,49
47832,0,9.216521231051264,Bloomingdale,IN,732,332,16.66667%,4.116701277996828,49
47833,0,9.826390502151161,Bowling Green,IN,539,247,7.60668%,3.9674438995434618,49
47834,0,9.48774481001683,Brazil,IN,12566,5351,13.70364%,4.0319947552124225,49
47836,0,null,Bridgeton,IN,74,30,0%,3.8517123343240285,49
47837,0,9.84723461098533,Carbon,IN,828,375,7.97101%,3.9352106812910503,49
47838,0,9.924465958921319,Carlisle,IN,2958,596,4.96957%,3.9451014317624273,49
47840,0,9.490242257109001,Centerpoint,IN,1058,491,12.94896%,4.0533371338433835,49
47841,0,9.77678989949017,Clay City,IN,1619,696,11.42681%,3.887293947173639,49
47842,0,9.610993923087126,Clinton,IN,7050,2872,12.51064%,3.9866316522233993,49
47846,0,null,Cory,IN,485,191,8.04124%,3.976752883255858,49
47847,0,9.908475094047168,Dana,IN,776,340,6.70103%,3.9053584465091546,49
47848,0,9.815966955006633,Dugger,IN,1154,483,7.19237%,3.9899271202489794,49
47849,0,null,Fairbanks,IN,328,164,14.02439%,3.9834956796611327,49
47850,0,9.54574060563606,Farmersburg,IN,1727,765,14.70758%,3.962035469903158,49
47853,0,null,Harmony,IN,117,47,14.52992%,3.9802521453463746,49
47854,0,9.361171261678766,Hillsdale,IN,617,276,12.31767%,4.148478044454965,49
47855,0,null,Hymera,IN,412,191,7.03883%,3.793877329025555,49
47856,0,null,Judson,IN,60,30,0%,3.823541457357332,49
47858,0,null,Lewis,IN,459,204,14.59695%,3.8655056564563646,49
47859,0,9.610859937691332,Marshall,IN,613,300,11.25612%,4.0260623310276555,49
47860,0,null,Mecca,IN,191,90,3.14136%,3.8635585482104458,49
47861,0,9.908922755026067,Merom,IN,501,235,6.58683%,3.9090636307954942,49
47862,0,10.002608643403935,Montezuma,IN,1096,499,5.38321%,3.794348088926676,49
47865,0,null,Paxton,IN,66,21,10.60606%,3.184449583842996,49
47866,0,null,Pimento,IN,331,144,9.66767%,4.144589223652914,49
47868,0,9.839482222560216,Poland,IN,2143,917,7.18619%,3.9691497521000287,49
47872,0,9.580178302441196,Rockville,IN,6200,2103,12.98387%,3.994416854693192,49
47874,0,9.520981848562874,Rosedale,IN,2274,1003,12.04925%,4.061905733349081,49
47879,0,9.926471388926503,Shelburn,IN,2120,926,7.9717%,3.8368523765470175,49
47881,0,null,Staunton,IN,206,88,2.42718%,3.9253241516672746,49
47882,0,9.630497028827337,Sullivan,IN,5634,2232,10.98687%,4.020141534268668,49
47884,0,null,Universal,IN,240,100,4.58333%,3.9425427050831665,49
47885,0,9.622913491543725,West Terre Haute,IN,6753,2902,12.26122%,3.9853444683645662,49
47901,0,9.550092936718967,Lafayette,IN,2154,692,25.06964%,3.5431470740935547,49
47904,0,9.459385560813045,Lafayette,IN,9994,3575,17.1703%,3.939748672192375,49
47905,0,8.548691858475609,Lafayette,IN,23482,9629,27.68929%,4.274180254034579,49
47906,0,7.498869733976931,West Lafayette,IN,22267,8963,55.82252%,4.31774981262345,49
47909,0,8.705993714307901,Lafayette,IN,18092,8065,25.39797%,4.222451749574339,49
47916,0,null,Alamo,IN,49,25,0%,3.1993871482843383,49
47917,0,null,Ambia,IN,295,142,13.89831%,3.9253241516672746,49
47918,0,9.70996348123418,Attica,IN,4141,1794,7.70345%,4.065007577043999,49
47920,0,9.002454823050954,Battle Ground,IN,1488,623,19.28763%,4.180816251940083,49
47921,0,9.690541826198364,Boswell,IN,764,320,10.86387%,3.9802521453463746,49
47922,0,9.641798060358601,Brook,IN,1094,466,11.70018%,3.989298071327411,49
47923,0,9.252633284166434,Brookston,IN,2431,1091,13.57466%,4.179135823800514,49
47924,0,null,Buck Creek,IN,69,36,0%,3.8960480831134774,49
47925,0,null,Buffalo,IN,119,37,12.60504%,4.131110180762098,49
47926,0,9.736606180230051,Burnettsville,IN,719,313,7.64951%,4.046685008671542,49
47928,0,9.62066034281053,Cayuga,IN,1308,564,9.48012%,4.07191829619381,49
47929,0,null,Chalmers,IN,483,246,9.93789%,4.223697152467914,49
47930,0,9.34215779659637,Clarks Hill,IN,655,306,16.48855%,4.040954333962557,49
47932,0,9.097955241381392,Covington,IN,3813,1604,15.63074%,4.215873167060675,49
47933,0,9.169414205363537,Crawfordsville,IN,17997,7476,15.95822%,4.165346370000132,49
47940,0,9.48006211905097,Darlington,IN,967,438,11.27198%,4.108247631756628,49
47941,0,null,Dayton,IN,342,159,21.63743%,4.145521399828824,49
47942,0,9.881753060390121,Earl Park,IN,584,244,6.16438%,3.957072849981855,49
47943,0,9.099743950634156,Fair Oaks,IN,510,230,10.58824%,4.335663404366574,49
47944,0,9.195125206169703,Fowler,IN,2461,1014,15.03454%,4.173050838807761,49
47946,0,9.577965147101168,Francesville,IN,1437,592,10.78636%,4.0630981033555695,49
47948,0,9.510074525452104,Goodland,IN,1000,408,12%,4.069798593045725,49
47949,0,9.466763948525191,Hillsboro,IN,770,331,12.5974%,4.077940074703467,49
47950,0,9.682092471756036,Idaville,IN,608,243,5.26316%,4.151405350926501,49
47951,0,9.28628237555134,Kentland,IN,1592,655,15.6407%,4.10305452017036,49
47952,0,9.933580192843298,Kingman,IN,2105,899,7.41093%,3.846448427769322,49
47954,0,9.32250766884693,Ladoga,IN,1480,644,12.90541%,4.156415353517459,49
47955,0,9.471164990258082,Linden,IN,719,317,10.43115%,4.1367868433687285,49
47957,0,9.953847911875078,Medaryville,IN,1353,534,4.5085%,3.918851637161657,49
47958,0,null,Mellott,IN,165,78,5.45455%,3.6967789210063073,49
47959,0,9.924270091718656,Monon,IN,1960,838,5.91837%,3.9131471733145826,49
47960,0,9.450773591827353,Monticello,IN,10438,4277,11.48687%,4.118468720590054,49
47963,0,9.578311275656766,Morocco,IN,1368,573,13.08479%,3.9924882699658006,49
47964,0,null,Mount Ayr,IN,95,41,5.26316%,4.224233286712839,49
47965,0,null,New Market,IN,193,84,15.54404%,4.060869643663498,49
47966,0,null,Newport,IN,314,118,4.14013%,3.823541457357332,49
47967,0,9.499346567390095,New Richmond,IN,531,243,8.6629%,4.169438429174174,49
47968,0,9.485696794737327,New Ross,IN,683,280,9.0776%,4.165529074752788,49
47969,0,null,Newtown,IN,88,34,7.95455%,4.24251496722734,49
47970,0,9.12347443895452,Otterbein,IN,1362,611,17.40088%,4.152454652703776,49
47971,0,9.392828581549459,Oxford,IN,1215,498,12.6749%,4.119297953814803,49
47974,0,9.774118912194846,Perrysville,IN,809,353,9.51792%,3.955120999894392,49
47975,0,9.234252192022495,Pine Village,IN,523,207,14.72275%,4.159544270976956,49
47977,0,9.307648554443182,Remington,IN,1518,655,12.45059%,4.176810638855988,49
47978,0,9.362460420037015,Rensselaer,IN,6885,2968,14.5679%,4.084454146240668,49
47980,0,9.600827196903634,Reynolds,IN,769,349,8.71261%,4.1079252590115445,49
47981,0,null,Romney,IN,475,183,17.89474%,4.121718292848356,49
47982,0,null,State Line,IN,72,31,4.16667%,3.9964617593924396,49
47983,0,null,Stockwell,IN,129,51,16.27907%,4.240841023112499,49
47986,0,null,Templeton,IN,33,16,57.57576%,4.190166732149232,49
47987,0,9.65020690680168,Veedersburg,IN,2825,1232,9.9115%,4.038399235823378,49
47989,0,9.308464769969381,Waveland,IN,673,307,14.26449%,4.127174222961228,49
47990,0,9.5258078304359,Waynetown,IN,1062,468,8.85122%,4.1497571938113555,49
47991,0,9.537195079502435,West Lebanon,IN,640,291,10.78125%,4.088649207770574,49
47992,0,8.811652248147043,Westpoint,IN,782,356,16.8798%,4.358529859909359,49
47993,0,9.366232391933156,Williamsport,IN,2678,1108,11.79985%,4.15976878476036,49
47994,0,null,Wingate,IN,331,144,6.34441%,4.063682585040113,49
47995,0,9.379238908437996,Wolcott,IN,1066,442,12.85178%,4.123053326908664,49
47997,0,null,Yeoman,IN,36,14,8.33333%,4.383157245292755,49
48001,0,9.041685005946043,Algonac,MI,9099,3665,10.23189%,4.3741370939333715,49
48002,0,8.920923462230686,Allenton,MI,2024,875,8.3498%,4.475167075933407,49
48003,0,8.637639344492104,Almont,MI,3574,1571,14.9972%,4.493200656610064,49
48005,0,8.404472321352118,Armada,MI,3318,1416,15.22001%,4.6136858247962955,49
48006,0,9.28609698437543,Avoca,MI,2468,1114,6.84765%,4.326565324056905,49
48009,1,5.4638318050256105,Birmingham,MI,14583,5119,67.13982%,4.971596431073904,49
48014,0,9.36990494164752,Capac,MI,2260,1010,9.77876%,4.210396322307644,49
48015,0,9.720885956534854,Center Line,MI,6255,2164,6.13909%,4.102254859826353,49
48017,0,8.33375100695358,Clawson,MI,9358,3279,26.51207%,4.44440970950518,49
48021,0,9.167328481382892,Eastpointe,MI,22740,8898,11.43799%,4.280640709854799,49
48022,0,9.344608992781216,Emmett,MI,1521,686,6.24589%,4.309787472898057,49
48023,0,9.464051924856811,Fair Haven,MI,4594,1837,9.01175%,4.178795386013839,49
48025,1,5.6131281063880705,Franklin,MI,10294,4187,64.80474%,4.962408870994964,49
48026,0,8.77137018531062,Fraser,MI,10364,4160,14.57931%,4.428934075250039,49
48027,0,9.155672970633875,Goodells,MI,1956,855,9.7137%,4.325995026925902,49
48028,0,8.659386957119413,Harsens Island,MI,986,379,18.96552%,4.401822766850929,49
48030,0,9.727227587120769,Hazel Park,MI,11844,4701,7.88585%,4.046685008671542,49
48032,0,9.148358579620302,Jeddo,MI,1295,580,10.03861%,4.322271322398395,49
48034,0,8.061802274538348,Southfield,MI,23314,7915,38.38466%,4.35662048945464,49
48035,0,8.990566138131577,Clinton Township,MI,23057,9174,14.0955%,4.315166754599632,49
48036,0,8.96405612822033,Clinton Township,MI,15769,6103,15.86657%,4.2884607327320445,49
48038,0,8.388677769180811,Clinton Township,MI,27238,10547,22.41354%,4.492791097671119,49
48039,0,9.475316606892326,Marine City,MI,5384,2246,8.78529%,4.1785550342259015,49
48040,0,8.710454688248527,Marysville,MI,6713,2802,19.32072%,4.363004480229514,49
48041,0,9.002947130753205,Memphis,MI,2830,1163,8.65724%,4.427560789507672,49
48042,0,8.004365564979574,Macomb,MI,10248,4529,22.80445%,4.679524127888775,49
48043,0,9.242613932526478,Mount Clemens,MI,12305,3982,13.24665%,4.193132626562611,49
48044,0,8.19863945529737,Macomb,MI,21597,9578,21.4891%,4.6101398168909755,49
48045,0,8.476996001664824,Harrison Township,MI,16763,6294,20.28873%,4.4837964740624905,49
48047,0,8.435549202375727,New Baltimore,MI,20226,8469,18.68882%,4.536827317489133,49
48048,0,9.48531707193041,New Haven,MI,4442,1444,7.38406%,4.209911217595376,49
48049,0,8.832441791585824,North Street,MI,3800,1702,14.76316%,4.392662992532941,49
48050,0,8.81744592104187,New Haven,MI,960,418,12.08333%,4.456058621797957,49
48051,0,8.67709870892586,New Baltimore,MI,8208,3764,14.91228%,4.472886015258885,49
48054,0,8.707978826622321,East China,MI,4806,1999,14.75239%,4.460057820593362,49
48059,0,8.84043543926657,Fort Gratiot,MI,10082,4204,20.36302%,4.260874304313519,49
48060,0,9.64711032991276,Port Huron,MI,25941,10408,11.07513%,4.004981695373287,49
48062,0,8.808817483100642,Richmond,MI,5483,2236,13.71512%,4.427529496819875,49
48063,0,8.852664927703866,Columbus,MI,2864,1342,11.76676%,4.442580665763556,49
48064,0,9.021477467138807,Casco,MI,2878,1293,11.70952%,4.352066658222724,49
48065,0,8.31115254800169,Romeo,MI,6438,2786,23.29916%,4.5166886379172775,49
48066,0,9.575816471867984,Roseville,MI,33763,13005,7.31866%,4.162419012089001,49
48067,0,7.806289289267033,Royal Oak,MI,18790,5837,39.62214%,4.482008385677874,49
48069,1,6.100318952020064,Pleasant Ridge,MI,1809,690,65.7822%,4.8122006154028245,49
48070,1,5.69035945432406,Huntington Woods,MI,4328,1816,72.36599%,4.845026104463266,49
48071,0,8.990316947998217,Madison Heights,MI,21791,8010,18.54894%,4.207130987437433,49
48072,0,7.9672801789422,Berkley,MI,11009,4033,35.6254%,4.472408325768971,49
48073,0,7.761319180947987,Royal Oak,MI,26091,8627,40.10195%,4.492556988658508,49
48074,0,9.456653425317034,Smiths Creek,MI,5704,2321,7.223%,4.228739810782287,49
48075,0,8.073714641109857,Southfield,MI,15781,5847,33.36924%,4.455891684467213,49
48076,0,7.585281078639126,Southfield,MI,19299,7313,39.74817%,4.588663700443251,49
48079,0,8.637462023807181,Saint Clair,MI,8082,3491,19.07944%,4.41145508861463,49
48080,0,8.682199026000504,Saint Clair Shores,MI,17472,6259,21.61745%,4.32784298301474,49
48081,0,8.713582005421628,Saint Clair Shores,MI,16443,6297,17.50897%,4.400315248783231,49
48082,0,9.052984561199976,Saint Clair Shores,MI,12193,4739,13.69638%,4.2906121692108945,49
48083,0,7.776115477098742,Troy,MI,15157,5703,37.50742%,4.535131768107953,49
48084,1,6.46302945692067,Troy,MI,9807,3526,60.5078%,4.754061631684928,49
48089,0,9.80780230240172,Warren,MI,21758,8572,6.20461%,4.027787471810365,49
48091,0,9.579901925737992,Warren,MI,21404,8229,8.97496%,4.11424751128327,49
48092,0,8.720623711420426,Warren,MI,18060,7047,19.13621%,4.361270457893862,49
48093,0,8.80131894766524,Warren,MI,34668,12988,16.59455%,4.370109279245715,49
48094,0,8.103191752285786,Washington,MI,8777,3786,21.84118%,4.64716493256575,49
48095,0,7.764296006450518,Washington,MI,2513,1125,26.26343%,4.728707301793836,49
48096,0,8.31434234336979,Ray,MI,2621,1137,17.66501%,4.6165857794531515,49
48097,0,9.455401958591324,Yale,MI,3400,1447,8.41176%,4.198939985271206,49
48098,1,6.285998094508865,Troy,MI,29287,12760,52.88695%,4.922153746025442,49
48101,0,8.61830469278465,Allen Park,MI,21121,8239,19.4309%,4.4143711164117665,49
48103,1,6.6293632534374485,Ann Arbor,MI,34019,12433,62.4357%,4.656053396302661,49
48104,1,5.8377304471659395,Ann Arbor,MI,18816,5635,75.91411%,4.757334895080293,49
48105,1,6.39024066706535,Ann Arbor,MI,21847,8167,74.50451%,4.560062876775321,49
48108,0,7.387090235656757,Ann Arbor,MI,14901,5648,52.7817%,4.446526795700713,49
48111,0,8.862483576488332,Belleville,MI,25400,10329,17.60236%,4.311174491168574,49
48114,0,7.380879035564116,Brighton,MI,12338,5379,38.17475%,4.706494065381146,49
48116,0,7.528331766707247,Brighton,MI,16356,6901,35.60161%,4.685237508743289,49
48117,0,8.96264794774056,Carleton,MI,6512,2848,9.53624%,4.429090070810922,49
48118,0,7.581719640125308,Chelsea,MI,8082,3170,38.31972%,4.614294433153809,49
48120,0,8.857088135314953,Dearborn,MI,4336,1447,29.38192%,3.9976388925078346,49
48122,0,9.708992194810465,Melvindale,MI,7207,2728,5.95255%,4.115997763730779,49
48124,0,8.086410275323782,Dearborn,MI,23804,9001,31.43589%,4.485640087605975,49
48125,0,9.44951474036292,Dearborn Heights,MI,15611,6194,8.56447%,4.198016953799926,49
48126,0,9.572689189010719,Dearborn,MI,27001,10494,17.38084%,3.8499886529081544,49
48127,0,8.720134035412928,Dearborn Heights,MI,25210,9669,21.63031%,4.305032462988943,49
48128,0,7.652545692693921,Dearborn,MI,7557,2973,40.79661%,4.536155099968685,49
48130,0,7.212294468500341,Dexter,MI,6819,2996,46.15046%,4.654224124889719,49
48131,0,8.951569643018821,Dundee,MI,3935,1739,14.63787%,4.3248880000500876,49
48133,0,8.9939241414114,Erie,MI,3505,1472,12.69615%,4.345730839773638,49
48134,0,8.925055424124123,Flat Rock,MI,9929,4342,13.14332%,4.373840595292818,49
48135,0,9.15957325492253,Garden City,MI,19817,8118,9.05283%,4.3395252359518235,49
48137,0,8.525558107747866,Gregory,MI,2934,1243,20.82481%,4.442995902975246,49
48138,0,6.815639990074331,Grosse Ile,MI,7678,3292,45.10289%,4.834892847416728,49
48139,0,null,Hamburg,MI,54,21,38.88889%,4.454053066925792,49
48140,0,8.842171048611716,Ida,MI,2014,930,15.64052%,4.367956614541963,49
48141,0,9.629379600111465,Inkster,MI,18374,7550,12.08773%,3.986049002793455,49
48143,0,null,Lakeland,MI,42,17,30.95238%,3.8723316215267642,49
48144,0,8.326274787396764,Lambertville,MI,5794,2548,24.11115%,4.495552621944143,49
48145,0,8.896451207355227,La Salle,MI,2248,974,9.74199%,4.461221175062911,49
48146,0,9.569621915779866,Lincoln Park,MI,26817,10645,6.98438%,4.174480034823607,49
48150,0,8.398184404834035,Livonia,MI,19667,7925,23.75553%,4.460828572911285,49
48152,0,7.866722285136729,Livonia,MI,22328,8818,31.75385%,4.595460196250683,49
48154,0,7.818027938530729,Livonia,MI,28526,11523,32.19168%,4.610894769249952,49
48157,0,9.506288188844996,Luna Pier,MI,925,396,8.10811%,4.1802164012960645,49
48158,0,8.294549515143679,Manchester,MI,4837,1987,24.43663%,4.505179780996229,49
48159,0,9.03145291191651,Maybee,MI,1632,702,7.59804%,4.434858619669646,49
48160,0,8.67334187390617,Milan,MI,8836,3087,17.31553%,4.426107274039191,49
48161,0,9.21283725217477,Monroe,MI,16401,6784,12.94433%,4.218301831343595,49
48162,0,8.963160242833732,Monroe,MI,19106,7801,15.46635%,4.298816885966015,49
48164,0,8.595264726836392,New Boston,MI,5151,2177,15.25917%,4.510713671707647,49
48165,0,8.175829008714597,New Hudson,MI,3425,1486,24.72993%,4.564634921190273,49
48166,0,9.328123407632566,Newport,MI,6334,2863,7.515%,4.2890350024596,49
48167,1,6.677083461247136,Northville,MI,26006,10073,47.66977%,4.8566850386271385,49
48169,0,8.204398418149381,Pinckney,MI,12905,5507,25.38551%,4.537876940746384,49
48170,0,7.195937226475569,Plymouth,MI,28543,10655,41.07837%,4.743208905336499,49
48173,0,8.778171881033469,Rockwood,MI,6940,2930,13.67435%,4.443856764867139,49
48174,0,9.420033875565988,Romulus,MI,18790,7752,8.27036%,4.220532620946925,49
48176,0,7.00397413672268,Saline,MI,11811,5046,46.76996%,4.733342620009785,49
48178,0,7.707512194600341,South Lyon,MI,15955,6756,32.90505%,4.648243085320312,49
48179,0,8.952864141581468,South Rockwood,MI,1862,829,11.06337%,4.402879935309664,49
48180,0,9.615538777855802,Taylor,MI,41876,17842,7.02073%,4.1457077624995105,49
48182,0,8.521981708148035,Temperance,MI,13863,5972,18.90644%,4.482747717286386,49
48183,0,8.529516941105069,Trenton,MI,27603,11505,18.90737%,4.47815568365876,49
48184,0,9.105757331783742,Wayne,MI,12340,4916,12.06645%,4.297999436952448,49
48185,0,8.851233902846035,Westland,MI,34422,12448,19.38005%,4.275526581100389,49
48186,0,9.158731238242952,Westland,MI,24625,10045,11.38274%,4.285998822432985,49
48187,0,7.388327859577107,Canton,MI,28455,12142,39.03708%,4.691313936698872,49
48188,0,7.351158226430694,Canton,MI,19782,8568,39.67749%,4.6943443058956555,49
48189,0,8.194229304819817,Whitmore Lake,MI,8851,3588,26.88962%,4.514586399170637,49
48190,0,null,Whittaker,MI,81,31,40.74074%,4.741510629532223,49
48191,0,8.699348067653093,Willis,MI,1847,762,9.79967%,4.557282034882531,49
48192,0,9.00146947994869,Wyandotte,MI,30728,12051,14.72273%,4.2954360782177785,49
48195,0,9.066931788680826,Southgate,MI,21122,8039,12.68346%,4.306144011835653,49
48197,0,7.9157131993821155,Ypsilanti,MI,31892,11581,38.9941%,4.433074130105344,49
48198,0,9.033841828485016,Ypsilanti,MI,24160,9820,20.59603%,4.124872797324349,49
48201,0,10.018243789834317,Detroit,MI,10882,2309,17.14758%,3.096748868032769,49
48202,0,9.765087182800102,Detroit,MI,14266,4041,18.15505%,3.631100171104019,49
48203,0,10.033769922799051,Highland Park,MI,26614,10124,8.5331%,3.5449984023438863,49
48204,0,10.027164297229726,Detroit,MI,25196,10094,7.1559%,3.6414712346189444,49
48205,0,10.016325045799498,Detroit,MI,33548,15399,6.12257%,3.7233738716765683,49
48206,0,10.011534456619263,Detroit,MI,19418,7629,9.67659%,3.5794660142209134,49
48207,0,9.73068058811076,Detroit,MI,17524,5372,20.99407%,3.540496318315981,49
48208,0,10.048756045127371,Detroit,MI,8532,2727,9.38819%,3.4216556763144492,49
48209,0,10.052295413463094,Detroit,MI,20834,8287,3.94067%,3.6645793332386134,49
48210,0,10.063776497465508,Detroit,MI,21956,8738,4.15376%,3.559054896963597,49
48211,0,10.068323794989062,Detroit,MI,6489,2097,5.22423%,3.444787700833377,49
48212,0,10.010861040804457,Hamtramck,MI,27884,9764,8.46364%,3.638278288571,49
48213,0,10.063520895521542,Detroit,MI,23891,9860,4.22753%,3.557788509743059,49
